namespace,id,name,counts
molecular_function,GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups", 74
molecular_function,GO:0016756,glutathione gamma-glutamylcysteinyltransferase activity, 5
molecular_function,GO:0016757,"transferase activity, transferring glycosyl groups", 206
molecular_function,GO:0016758,"transferase activity, transferring hexosyl groups", 9
molecular_function,GO:0016759,cellulose synthase activity, 10
molecular_function,GO:0016760,cellulose synthase (UDP-forming) activity, 26
molecular_function,GO:0016762,xyloglucan:xyloglucosyl transferase activity, 31
molecular_function,GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups", 2
molecular_function,GO:0016768,spermine synthase activity, 2
molecular_function,GO:0016773,"phosphotransferase activity, alcohol group as acceptor", 7
molecular_function,GO:0016776,"phosphotransferase activity, phosphate group as acceptor", 2
molecular_function,GO:0016779,nucleotidyltransferase activity, 29
molecular_function,GO:0016783,sulfurtransferase activity, 3
molecular_function,GO:0016784,3-mercaptopyruvate sulfurtransferase activity, 2
molecular_function,GO:0016787,hydrolase activity, 358
molecular_function,GO:0016788,"hydrolase activity, acting on ester bonds", 95
molecular_function,GO:0016790,thiolester hydrolase activity, 3
molecular_function,GO:0016791,phosphatase activity, 39
molecular_function,GO:0016798,"hydrolase activity, acting on glycosyl bonds", 2
molecular_function,GO:0016799,"hydrolase activity, hydrolyzing N-glycosyl compounds", 10
molecular_function,GO:0016805,dipeptidase activity, 2
molecular_function,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds", 2
molecular_function,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides", 6
molecular_function,GO:0016817,"hydrolase activity, acting on acid anhydrides", 2
molecular_function,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides", 2
molecular_function,GO:0016829,lyase activity, 56
molecular_function,GO:0016831,carboxy-lyase activity, 10
molecular_function,GO:0016832,aldehyde-lyase activity, 3
molecular_function,GO:0016836,hydro-lyase activity, 6
molecular_function,GO:0016841,ammonia-lyase activity, 4
molecular_function,GO:0016843,amine-lyase activity, 4
molecular_function,GO:0016844,strictosidine synthase activity, 3
molecular_function,GO:0016846,carbon-sulfur lyase activity, 8
molecular_function,GO:0016847,1-aminocyclopropane-1-carboxylate synthase activity, 8
molecular_function,GO:0016851,magnesium chelatase activity, 5
molecular_function,GO:0016853,isomerase activity, 21
molecular_function,GO:0016866,intramolecular transferase activity, 5
molecular_function,GO:0016868,"intramolecular transferase activity, phosphotransferases", 7
molecular_function,GO:0016872,intramolecular lyase activity, 3
molecular_function,GO:0016874,ligase activity, 57
molecular_function,GO:0016881,acid-amino acid ligase activity, 16
molecular_function,GO:0016887,ATPase activity, 238
molecular_function,GO:0016888,"endodeoxyribonuclease activity, producing 5'-phosphomonoesters", 2
molecular_function,GO:0016889,"endodeoxyribonuclease activity, producing 3'-phosphomonoesters", 3
molecular_function,GO:0016891,"endoribonuclease activity, producing 5'-phosphomonoesters", 2
molecular_function,GO:0016899,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor", 3
molecular_function,GO:0016906,sterol 3-beta-glucosyltransferase activity, 2
molecular_function,GO:0016971,flavin-linked sulfhydryl oxidase activity, 3
molecular_function,GO:0016972,thiol oxidase activity, 2
molecular_function,GO:0016984,ribulose-bisphosphate carboxylase activity, 5
molecular_function,GO:0016985,"mannan endo-1,4-beta-mannosidase activity", 10
molecular_function,GO:0016987,sigma factor activity, 6
molecular_function,GO:0016992,lipoate synthase activity, 2
molecular_function,GO:0017005,3'-tyrosyl-DNA phosphodiesterase activity, 2
molecular_function,GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity, 3
molecular_function,GO:0017022,myosin binding, 6
molecular_function,GO:0017025,TBP-class protein binding, 19
molecular_function,GO:0017040,N-acylsphingosine amidohydrolase activity, 3
molecular_function,GO:0017046,peptide hormone binding, 2
molecular_function,GO:0017049,GTP-Rho binding, 2
molecular_function,GO:0017050,D-erythro-sphingosine kinase activity, 4
molecular_function,GO:0017056,structural constituent of nuclear pore, 18
molecular_function,GO:0017057,6-phosphogluconolactonase activity, 5
molecular_function,GO:0017069,snRNA binding, 6
molecular_function,GO:0017070,U6 snRNA binding, 7
molecular_function,GO:0017077,oxidative phosphorylation uncoupler activity, 3
molecular_function,GO:0017091,AU-rich element binding, 6
molecular_function,GO:0017096,acetylserotonin O-methyltransferase activity, 2
molecular_function,GO:0017108,5'-flap endonuclease activity, 11
molecular_function,GO:0017112,Rab guanyl-nucleotide exchange factor activity, 3
molecular_function,GO:0017116,single-stranded DNA helicase activity, 2
molecular_function,GO:0017137,Rab GTPase binding, 29
molecular_function,GO:0017150,tRNA dihydrouridine synthase activity, 4
molecular_function,GO:0017151,DEAD/H-box RNA helicase binding, 2
molecular_function,GO:0017172,cysteine dioxygenase activity, 5
molecular_function,GO:0017176,phosphatidylinositol N-acetylglucosaminyltransferase activity, 4
molecular_function,GO:0018024,histone-lysine N-methyltransferase activity, 16
molecular_function,GO:0018685,alkane 1-monooxygenase activity, 7
molecular_function,GO:0018708,thiol S-methyltransferase activity, 3
molecular_function,GO:0018773,acetylpyruvate hydrolase activity, 2
molecular_function,GO:0018812,3-hydroxyacyl-CoA dehydratase activity, 3
molecular_function,GO:0018822,nitrile hydratase activity, 4
molecular_function,GO:0019003,GDP binding, 4
molecular_function,GO:0019104,DNA N-glycosylase activity, 6
molecular_function,GO:0019137,thioglucosidase activity, 6
molecular_function,GO:0019139,cytokinin dehydrogenase activity, 7
molecular_function,GO:0019148,D-cysteine desulfhydrase activity, 2
molecular_function,GO:0019156,isoamylase activity, 3
molecular_function,GO:0019158,mannokinase activity, 7
molecular_function,GO:0019171,3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity, 2
molecular_function,GO:0019172,glyoxalase III activity, 3
molecular_function,GO:0019199,transmembrane receptor protein kinase activity, 5
molecular_function,GO:0019203,carbohydrate phosphatase activity, 3
molecular_function,GO:0019207,kinase regulator activity, 2
molecular_function,GO:0019210,kinase inhibitor activity, 4
molecular_function,GO:0019239,deaminase activity, 2
molecular_function,GO:0019706,protein-cysteine S-palmitoyltransferase activity, 23
molecular_function,GO:0019776,Atg8 ligase activity, 4
molecular_function,GO:0019779,Atg8 activating enzyme activity, 2
molecular_function,GO:0019781,NEDD8 activating enzyme activity, 3
molecular_function,GO:0019784,NEDD8-specific protease activity, 4
molecular_function,GO:0019788,NEDD8 transferase activity, 2
molecular_function,GO:0019789,SUMO transferase activity, 5
molecular_function,GO:0019825,oxygen binding, 5
molecular_function,GO:0019829,ATPase-coupled cation transmembrane transporter activity, 13
molecular_function,GO:0019843,rRNA binding, 99
molecular_function,GO:0019871,sodium channel inhibitor activity, 5
molecular_function,GO:0019887,protein kinase regulator activity, 15
molecular_function,GO:0019888,protein phosphatase regulator activity, 28
molecular_function,GO:0019899,enzyme binding, 14
molecular_function,GO:0019900,kinase binding, 48
molecular_function,GO:0019901,protein kinase binding, 52
molecular_function,GO:0019902,phosphatase binding, 4
molecular_function,GO:0019903,protein phosphatase binding, 10
molecular_function,GO:0019904,protein domain specific binding, 58
molecular_function,GO:0019905,syntaxin binding, 13
molecular_function,GO:0019948,SUMO activating enzyme activity, 2
molecular_function,GO:0020037,heme binding, 353
molecular_function,GO:0022821,potassium ion antiporter activity, 2
molecular_function,GO:0022841,potassium ion leak channel activity, 4
molecular_function,GO:0022843,voltage-gated cation channel activity, 2
molecular_function,GO:0022857,transmembrane transporter activity, 237
molecular_function,GO:0030060,L-malate dehydrogenase activity, 9
molecular_function,GO:0030145,manganese ion binding, 48
molecular_function,GO:0030151,molybdenum ion binding, 7
molecular_function,GO:0030170,pyridoxal phosphate binding, 99
molecular_function,GO:0030234,enzyme regulator activity, 27
molecular_function,GO:0030246,carbohydrate binding, 230
molecular_function,GO:0030247,polysaccharide binding, 49
molecular_function,GO:0030267,glyoxylate reductase (NADP) activity, 6
molecular_function,GO:0030275,LRR domain binding, 2
molecular_function,GO:0030276,clathrin binding, 18
molecular_function,GO:0030295,protein kinase activator activity, 6
molecular_function,GO:0030332,cyclin binding, 5
molecular_function,GO:0030337,DNA polymerase processivity factor activity, 2
molecular_function,GO:0030366,molybdopterin synthase activity, 2
molecular_function,GO:0030371,translation repressor activity, 4
molecular_function,GO:0030410,nicotianamine synthase activity, 4
molecular_function,GO:0030414,peptidase inhibitor activity, 3
molecular_function,GO:0030515,snoRNA binding, 12
molecular_function,GO:0030527,structural constituent of chromatin, 5
molecular_function,GO:0030544,Hsp70 protein binding, 3
molecular_function,GO:0030552,cAMP binding, 20
molecular_function,GO:0030553,cGMP binding, 20
molecular_function,GO:0030570,pectate lyase activity, 25
molecular_function,GO:0030599,pectinesterase activity, 66
molecular_function,GO:0030619,U1 snRNA binding, 6
molecular_function,GO:0030620,U2 snRNA binding, 3
molecular_function,GO:0030623,U5 snRNA binding, 4
molecular_function,GO:0030628,pre-mRNA 3'-splice site binding, 9
molecular_function,GO:0030674,"protein binding, bridging", 18
molecular_function,GO:0030742,GTP-dependent protein binding, 2
molecular_function,GO:0030775,glucuronoxylan 4-O-methyltransferase activity, 5
molecular_function,GO:0030785,[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase activity, 2
molecular_function,GO:0030797,24-methylenesterol C-methyltransferase activity, 2
molecular_function,GO:0030898,actin-dependent ATPase activity, 17
molecular_function,GO:0030941,chloroplast targeting sequence binding, 2
molecular_function,GO:0030942,endoplasmic reticulum signal peptide binding, 5
molecular_function,GO:0030943,mitochondrion targeting sequence binding, 4
molecular_function,GO:0030955,potassium ion binding, 13
molecular_function,GO:0030975,thiamine binding, 2
molecular_function,GO:0030976,thiamine pyrophosphate binding, 9
molecular_function,GO:0030983,mismatched DNA binding, 14
molecular_function,GO:0031071,cysteine desulfurase activity, 2
molecular_function,GO:0031072,heat shock protein binding, 22
molecular_function,GO:0031176,"endo-1,4-beta-xylanase activity", 7
molecular_function,GO:0031177,phosphopantetheine binding, 4
molecular_function,GO:0031210,phosphatidylcholine binding, 5
molecular_function,GO:0031369,translation initiation factor binding, 14
molecular_function,GO:0031386,protein tag, 32
molecular_function,GO:0031405,lipoic acid binding, 3
molecular_function,GO:0031418,L-ascorbic acid binding, 27
molecular_function,GO:0031490,chromatin DNA binding, 21
molecular_function,GO:0031491,nucleosome binding, 11
molecular_function,GO:0031492,nucleosomal DNA binding, 7
molecular_function,GO:0031493,nucleosomal histone binding, 2
molecular_function,GO:0031516,far-red light photoreceptor activity, 2
molecular_function,GO:0031593,polyubiquitin modification-dependent protein binding, 18
molecular_function,GO:0031624,ubiquitin conjugating enzyme binding, 24
molecular_function,GO:0031625,ubiquitin protein ligase binding, 57
molecular_function,GO:0031683,G-protein beta/gamma-subunit complex binding, 4
molecular_function,GO:0031956,medium-chain fatty acid-CoA ligase activity, 4
molecular_function,GO:0031957,very long-chain fatty acid-CoA ligase activity, 2
molecular_function,GO:0032041,NAD-dependent histone deacetylase activity (H3-K14 specific), 12
molecular_function,GO:0032050,clathrin heavy chain binding, 20
molecular_function,GO:0032051,clathrin light chain binding, 2
molecular_function,GO:0032131,alkylated DNA binding, 2
molecular_function,GO:0032182,ubiquitin-like protein binding, 2
molecular_function,GO:0032266,phosphatidylinositol-3-phosphate binding, 7
molecular_function,GO:0032440,2-alkenal reductase [NAD(P)] activity, 9
molecular_function,GO:0032451,demethylase activity, 2
molecular_function,GO:0032452,histone demethylase activity, 7
molecular_function,GO:0032453,histone demethylase activity (H3-K4 specific), 2
molecular_function,GO:0032454,histone demethylase activity (H3-K9 specific), 6
molecular_function,GO:0032549,ribonucleoside binding, 6
molecular_function,GO:0032791,lead ion binding, 3
molecular_function,GO:0032934,sterol binding, 18
